2018-09-10 22:27:39.097 [restartedMain] INFO  o.s.c.a.AnnotationConfigApplicationContext-Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@3794bc60: startup date [Mon Sep 10 22:27:39 CST 2018]; root of context hierarchy
2018-09-10 22:30:24.831 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean-Mapping filter: 'requestContextFilter' to: [/*]
2018-09-10 22:30:25.932 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping-Mapped "{[/user/get],methods=[GET]}" onto public com.lhx.springcloud.base.model.User com.lhx.springcloud.provider.business.controller.UserController.get()
2018-09-10 22:30:25.936 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping-Mapped "{[/user/create],methods=[POST]}" onto public com.lhx.springcloud.base.model.User com.lhx.springcloud.provider.business.controller.UserController.create(com.lhx.springcloud.base.model.User)
2018-09-10 22:30:25.942 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping-Mapped "{[/swagger-resources/configuration/ui]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
2018-09-10 22:30:25.944 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping-Mapped "{[/swagger-resources]}" onto public org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
2018-09-10 22:30:25.945 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping-Mapped "{[/swagger-resources/configuration/security]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
2018-09-10 22:30:25.952 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping-Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-09-10 22:30:25.953 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping-Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-09-10 22:30:26.250 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping-Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2018-09-10 22:30:26.281 [restartedMain] WARN  com.netflix.config.sources.URLConfigurationSource-No URLs will be polled as dynamic configuration sources.
2018-09-10 22:30:26.282 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-09-10 22:30:26.290 [restartedMain] WARN  com.netflix.config.sources.URLConfigurationSource-No URLs will be polled as dynamic configuration sources.
2018-09-10 22:30:26.290 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-09-10 22:30:26.434 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping-Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-10 22:30:26.988 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter-Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5842a948: startup date [Mon Sep 10 22:30:21 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@7eb932dd
2018-09-10 22:30:27.074 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping-Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-10 22:30:27.074 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping-Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-10 22:30:27.380 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer-LiveReload server is running on port 35729
2018-09-10 22:30:27.823 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Registering beans for JMX exposure on startup
2018-09-10 22:30:27.839 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2018-09-10 22:30:27.840 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Bean with name 'environmentManager' has been autodetected for JMX exposure
2018-09-10 22:30:27.841 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Bean with name 'refreshScope' has been autodetected for JMX exposure
2018-09-10 22:30:27.844 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2018-09-10 22:30:27.860 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2018-09-10 22:30:27.881 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=5842a948,type=ConfigurationPropertiesRebinder]
2018-09-10 22:30:27.895 [restartedMain] INFO  o.s.context.support.DefaultLifecycleProcessor-Starting beans in phase 2147483647
2018-09-10 22:30:27.895 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Context refreshed
2018-09-10 22:30:27.941 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Found 1 custom documentation plugin(s)
2018-09-10 22:30:27.992 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner-Scanning for api listing references
2018-09-10 22:30:28.263 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-7901"]
2018-09-10 22:30:28.279 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool-Using a shared selector for servlet write/read
2018-09-10 22:30:28.311 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port(s): 7901 (http) with context path ''
2018-09-10 22:30:28.318 [restartedMain] INFO  c.l.s.provider.business.ApplicationHttpClient7901-Started ApplicationHttpClient7901 in 10.006 seconds (JVM running for 12.664)
2018-09-10 22:30:47.961 [Thread-27] INFO  o.s.c.a.AnnotationConfigApplicationContext-Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@7eb932dd: startup date [Mon Sep 10 22:30:20 CST 2018]; root of context hierarchy
2018-09-10 22:30:47.963 [Thread-27] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext-Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5842a948: startup date [Mon Sep 10 22:30:21 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@7eb932dd
2018-09-10 22:30:47.970 [Thread-27] INFO  o.s.context.support.DefaultLifecycleProcessor-Stopping beans in phase 2147483647
2018-09-10 22:30:47.974 [Thread-27] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Unregistering JMX-exposed beans on shutdown
2018-09-10 22:30:47.976 [Thread-27] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Unregistering JMX-exposed beans
2018-09-10 22:30:49.222 [restartedMain] INFO  o.s.c.a.AnnotationConfigApplicationContext-Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@bbd9285: startup date [Mon Sep 10 22:30:49 CST 2018]; root of context hierarchy
2018-09-10 22:30:49.253 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker-Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$99981a97] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-09-10 22:30:49.653 [restartedMain] INFO  c.l.s.provider.business.ApplicationHttpClient7901-No active profile set, falling back to default profiles: default
2018-09-10 22:30:49.658 [restartedMain] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext-Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@556cbba3: startup date [Mon Sep 10 22:30:49 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@bbd9285
2018-09-10 22:30:51.097 [restartedMain] INFO  o.springframework.cloud.context.scope.GenericScope-BeanFactory id=641665e1-817a-3034-8ad9-d514a8c02f3f
2018-09-10 22:30:51.162 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker-Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$99981a97] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-09-10 22:30:51.470 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port(s): 7901 (http)
2018-09-10 22:30:51.471 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-7901"]
2018-09-10 22:30:51.472 [restartedMain] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2018-09-10 22:30:51.472 [restartedMain] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet Engine: Apache Tomcat/8.5.32
2018-09-10 22:30:51.515 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2018-09-10 22:30:51.515 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader-Root WebApplicationContext: initialization completed in 1857 ms
2018-09-10 22:30:51.544 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean-Servlet dispatcherServlet mapped to [/]
2018-09-10 22:30:51.545 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean-Mapping filter: 'characterEncodingFilter' to: [/*]
2018-09-10 22:30:51.548 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean-Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-09-10 22:30:51.548 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean-Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-09-10 22:30:51.548 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean-Mapping filter: 'requestContextFilter' to: [/*]
2018-09-10 22:30:51.823 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping-Mapped "{[/user/get],methods=[GET]}" onto public com.lhx.springcloud.base.model.User com.lhx.springcloud.provider.business.controller.UserController.get()
